Epoch	 Loss	 AccuracyTrain	 AccuracyVal
   79 	 7168233984.0 	 1556.3	 1623.2
   80 	 7055959040.0 	 1544.5	 1610.2
   81 	 6946286080.0 	 1532.8	 1597.3
   82 	 6839133184.0 	 1521.3	 1584.7
   83 	 6734411776.0 	 1509.9	 1572.3
   84 	 6632055296.0 	 1498.7	 1560.0
   85 	 6531991040.0 	 1487.7	 1547.9
   86 	 6434146304.0 	 1476.8	 1536.0
   87 	 6338457088.0 	 1466.0	 1524.3
   88 	 6244873216.0 	 1455.4	 1512.7
   89 	 6153263104.0 	 1445.0	 1501.4
   90 	 6063557632.0 	 1434.7	 1490.1
   91 	 5975760896.0 	 1424.5	 1479.1
   92 	 5889818112.0 	 1414.5	 1468.2
   93 	 5805658112.0 	 1404.6	 1457.5
   94 	 5723247616.0 	 1394.9	 1446.9
   95 	 5642589184.0 	 1385.4	 1436.5
   96 	 5563612160.0 	 1375.9	 1426.3
   97 	 5486245888.0 	 1366.6	 1416.3
   98 	 5410454528.0 	 1357.4	 1406.4
   99 	 5336209408.0 	 1348.3	 1396.6
  100 	 5263449088.0 	 1339.3	 1386.9
  101 	 5192134656.0 	 1330.5	 1377.4
  102 	 5122215936.0 	 1321.7	 1368.0
  103 	 5053669376.0 	 1313.1	 1358.7
  104 	 4986461184.0 	 1304.6	 1349.5
  105 	 4920549376.0 	 1296.2	 1340.4
  106 	 4855908352.0 	 1288.0	 1331.4
  107 	 4792511488.0 	 1279.8	 1322.6
  108 	 4730316288.0 	 1271.7	 1313.8
  109 	 4669293568.0 	 1263.8	 1305.2
  110 	 4609416192.0 	 1255.9	 1296.8
  111 	 4550652416.0 	 1248.1	 1288.5
  112 	 4492976640.0 	 1240.4	 1280.3
  113 	 4436351488.0 	 1232.7	 1272.3
  114 	 4380765696.0 	 1225.2	 1264.3
  115 	 4326188032.0 	 1217.7	 1256.4
  116 	 4272508672.0 	 1210.3	 1248.6
  117 	 4219784192.0 	 1203.0	 1240.8
  118 	 4167984384.0 	 1195.8	 1233.2
  119 	 4117096192.0 	 1188.7	 1225.7
  120 	 4067099648.0 	 1181.6	 1218.2
  121 	 4017963008.0 	 1174.6	 1210.8
  122 	 3969676544.0 	 1167.7	 1203.4
  123 	 3922219520.0 	 1160.9	 1196.2
  124 	 3875579392.0 	 1154.1	 1189.0
  125 	 3829736704.0 	 1147.4	 1181.9
  126 	 3784682496.0 	 1140.8	 1175.0
  127 	 3740391168.0 	 1134.2	 1168.1
  128 	 3696821760.0 	 1127.8	 1161.2
  129 	 3653905664.0 	 1121.4	 1154.5
  130 	 3611649280.0 	 1115.0	 1147.8
  131 	 3570081792.0 	 1108.7	 1141.2
  132 	 3529178880.0 	 1102.5	 1134.7
  133 	 3488932352.0 	 1096.3	 1128.2
  134 	 3449331968.0 	 1090.2	 1121.8
  135 	 3410364416.0 	 1084.2	 1115.4
  136 	 3372024064.0 	 1078.2	 1109.2
  137 	 3334292992.0 	 1072.2	 1103.0
  138 	 3297152000.0 	 1066.3	 1096.9
  139 	 3260602880.0 	 1060.5	 1090.8
  140 	 3224629760.0 	 1054.8	 1084.8
  141 	 3189221376.0 	 1049.1	 1078.9
  142 	 3154370816.0 	 1043.4	 1073.2
  143 	 3120056832.0 	 1037.8	 1067.5
  144 	 3086244864.0 	 1032.4	 1061.9
  145 	 3052964864.0 	 1027.0	 1056.4
  146 	 3020194560.0 	 1021.6	 1050.9
  147 	 2987932928.0 	 1016.4	 1045.4
  148 	 2956185856.0 	 1011.1	 1040.0
  149 	 2924926976.0 	 1006.0	 1034.7
  150 	 2894152448.0 	 1000.9	 1029.4
  151 	 2863839744.0 	 995.8	 1024.2
  152 	 2833988096.0 	 990.8	 1019.1
  153 	 2804585216.0 	 985.9	 1014.0
  154 	 2775626496.0 	 981.0	 1009.0
  155 	 2747108864.0 	 976.1	 1004.0
  156 	 2719024384.0 	 971.3	 999.1
  157 	 2691358464.0 	 966.5	 994.2
  158 	 2664102912.0 	 961.8	 989.4
  159 	 2637248512.0 	 957.1	 984.6
  160 	 2610785280.0 	 952.5	 979.8
  161 	 2584709888.0 	 947.8	 975.1
  162 	 2559016192.0 	 943.3	 970.4
  163 	 2533692928.0 	 938.8	 965.8
  164 	 2508730624.0 	 934.3	 961.2
  165 	 2484127232.0 	 929.9	 956.7
  166 	 2459878656.0 	 925.5	 952.1
  167 	 2435979776.0 	 921.2	 947.7
  168 	 2412419072.0 	 916.9	 943.2
  169 	 2389166336.0 	 912.6	 938.8
  170 	 2366228480.0 	 908.4	 934.4
  171 	 2343600128.0 	 904.2	 930.1
  172 	 2321274368.0 	 900.0	 925.8
  173 	 2299253760.0 	 895.9	 921.5
  174 	 2277524736.0 	 891.8	 917.3
  175 	 2256087040.0 	 887.7	 913.1
  176 	 2234935296.0 	 883.7	 909.0
  177 	 2214063616.0 	 879.7	 904.9
  178 	 2193464320.0 	 875.7	 900.8
  179 	 2173140992.0 	 871.8	 896.8
  180 	 2153086976.0 	 867.9	 892.8
  181 	 2133298048.0 	 864.1	 888.8
  182 	 2113778560.0 	 860.3	 884.9
  183 	 2094510976.0 	 856.6	 881.0
  184 	 2075500160.0 	 852.9	 877.1
  185 	 2056754944.0 	 849.2	 873.2
  186 	 2038264704.0 	 845.6	 869.4
  187 	 2020027008.0 	 841.9	 865.6
  188 	 2002033152.0 	 838.3	 861.9
  189 	 1984280576.0 	 834.8	 858.2
  190 	 1966761600.0 	 831.2	 854.5
  191 	 1949470592.0 	 827.7	 850.9
  192 	 1932413440.0 	 824.3	 847.4
  193 	 1915573632.0 	 820.8	 844.0
  194 	 1898956288.0 	 817.4	 840.5
  195 	 1882507776.0 	 814.0	 837.1
  196 	 1866165632.0 	 810.7	 833.7
  197 	 1850001664.0 	 807.3	 830.4
  198 	 1833968000.0 	 803.9	 827.0
  199 	 1818116224.0 	 800.5	 823.6
  200 	 1802455424.0 	 797.2	 820.2
  201 	 1786976128.0 	 793.9	 816.9
  202 	 1771673600.0 	 790.6	 813.6
  203 	 1756545280.0 	 787.3	 810.3
  204 	 1741578496.0 	 784.0	 807.2
  205 	 1726715008.0 	 780.8	 804.1
  206 	 1711979648.0 	 777.5	 801.0
  207 	 1697389440.0 	 774.3	 798.0
  208 	 1682920448.0 	 771.1	 795.0
  209 	 1668606464.0 	 767.9	 792.0
  210 	 1654469888.0 	 764.7	 788.9
  211 	 1640495360.0 	 761.6	 786.0
  212 	 1626662912.0 	 758.4	 783.0
  213 	 1612997632.0 	 755.3	 780.1
  214 	 1599499776.0 	 752.2	 777.1
  215 	 1586166272.0 	 749.1	 774.2
  216 	 1572996608.0 	 746.1	 771.4
  217 	 1559990272.0 	 743.0	 768.5
  218 	 1547143168.0 	 740.0	 765.7
  219 	 1534460288.0 	 737.1	 762.9
  220 	 1521933184.0 	 734.1	 760.1
  221 	 1509560576.0 	 731.2	 757.4
  222 	 1497319680.0 	 728.2	 754.6
  223 	 1485230208.0 	 725.3	 751.9
  224 	 1473279232.0 	 722.5	 749.2
  225 	 1461479808.0 	 719.6	 746.6
  226 	 1449830784.0 	 716.8	 743.9
  227 	 1438325120.0 	 714.0	 741.3
  228 	 1426959872.0 	 711.2	 738.7
  229 	 1415736448.0 	 708.5	 736.2
  230 	 1404651776.0 	 705.8	 733.7
  231 	 1393706496.0 	 703.1	 731.2
  232 	 1382894336.0 	 700.4	 728.8
  233 	 1372209536.0 	 697.8	 726.4
  234 	 1361654784.0 	 695.2	 724.0
  235 	 1351227008.0 	 692.6	 721.6
  236 	 1340922880.0 	 690.0	 719.2
  237 	 1330744832.0 	 687.4	 716.8
  238 	 1320686080.0 	 684.9	 714.4
  239 	 1310742272.0 	 682.3	 712.1
