Epoch	 Loss	 AccuracyTrain	 AccuracyVal
   83 	 166751456.0 	 249.5	 258.4
   84 	 164132928.0 	 247.6	 256.1
   85 	 161577648.0 	 245.6	 253.9
   86 	 159082976.0 	 243.7	 251.8
   87 	 156646672.0 	 241.8	 249.7
   88 	 154266896.0 	 239.9	 247.6
   89 	 151942640.0 	 238.1	 245.5
   90 	 149671456.0 	 236.3	 243.5
   91 	 147449328.0 	 234.5	 241.5
   92 	 145277056.0 	 232.7	 239.5
   93 	 143153184.0 	 231.0	 237.6
   94 	 141075696.0 	 229.3	 235.7
   95 	 139043120.0 	 227.6	 233.8
   96 	 137054272.0 	 226.0	 231.9
   97 	 135107904.0 	 224.3	 230.1
   98 	 133202736.0 	 222.7	 228.3
   99 	 131337496.0 	 221.1	 226.6
  100 	 129510752.0 	 219.6	 224.8
  101 	 127721904.0 	 218.0	 223.1
  102 	 125970760.0 	 216.5	 221.4
  103 	 124255312.0 	 215.0	 219.7
  104 	 122574728.0 	 213.5	 218.0
  105 	 120928312.0 	 212.1	 216.4
  106 	 119314752.0 	 210.6	 214.8
  107 	 117733216.0 	 209.2	 213.2
  108 	 116184632.0 	 207.8	 211.6
  109 	 114667000.0 	 206.4	 210.1
  110 	 113178760.0 	 205.0	 208.6
  111 	 111719360.0 	 203.7	 207.1
  112 	 110287872.0 	 202.3	 205.6
  113 	 108883952.0 	 201.0	 204.1
  114 	 107506168.0 	 199.7	 202.7
  115 	 106154064.0 	 198.4	 201.2
  116 	 104826992.0 	 197.1	 199.8
  117 	 103524160.0 	 195.8	 198.4
  118 	 102245112.0 	 194.6	 197.0
  119 	 100989744.0 	 193.3	 195.7
  120 	 99757184.0 	 192.1	 194.3
  121 	 98546448.0 	 190.9	 193.0
  122 	 97357232.0 	 189.7	 191.7
  123 	 96189232.0 	 188.5	 190.4
  124 	 95042000.0 	 187.4	 189.1
  125 	 93914896.0 	 186.2	 187.9
  126 	 92807736.0 	 185.1	 186.6
  127 	 91720048.0 	 184.0	 185.4
  128 	 90651184.0 	 182.9	 184.2
  129 	 89600568.0 	 181.8	 183.0
  130 	 88567760.0 	 180.7	 181.8
  131 	 87552472.0 	 179.6	 180.7
  132 	 86554200.0 	 178.5	 179.5
  133 	 85574600.0 	 177.5	 178.4
  134 	 84612736.0 	 176.4	 177.2
  135 	 83667096.0 	 175.4	 176.1
  136 	 82737152.0 	 174.4	 175.0
  137 	 81822312.0 	 173.4	 173.9
  138 	 80922128.0 	 172.4	 172.9
  139 	 80036464.0 	 171.4	 171.8
  140 	 79165016.0 	 170.4	 170.7
  141 	 78307504.0 	 169.5	 169.7
  142 	 77463608.0 	 168.5	 168.6
  143 	 76633200.0 	 167.6	 167.6
  144 	 75815800.0 	 166.7	 166.6
  145 	 75011440.0 	 165.7	 165.6
  146 	 74219704.0 	 164.8	 164.6
  147 	 73440224.0 	 163.9	 163.6
  148 	 72672744.0 	 163.0	 162.6
  149 	 71916896.0 	 162.1	 161.7
  150 	 71171936.0 	 161.2	 160.7
  151 	 70438152.0 	 160.4	 159.8
  152 	 69715216.0 	 159.5	 158.9
  153 	 69003176.0 	 158.6	 157.9
  154 	 68301736.0 	 157.8	 157.0
  155 	 67610688.0 	 157.0	 156.1
  156 	 66929760.0 	 156.1	 155.2
  157 	 66258832.0 	 155.3	 154.4
  158 	 65597776.0 	 154.5	 153.5
  159 	 64946268.0 	 153.7	 152.6
  160 	 64304188.0 	 152.9	 151.8
  161 	 63671428.0 	 152.1	 150.9
  162 	 63047784.0 	 151.3	 150.1
  163 	 62433156.0 	 150.6	 149.3
  164 	 61827332.0 	 149.8	 148.5
  165 	 61230060.0 	 149.0	 147.7
  166 	 60641280.0 	 148.3	 146.9
  167 	 60060792.0 	 147.6	 146.1
  168 	 59488328.0 	 146.8	 145.3
  169 	 58923348.0 	 146.1	 144.5
  170 	 58366140.0 	 145.4	 143.7
  171 	 57816588.0 	 144.7	 143.0
  172 	 57274472.0 	 144.0	 142.2
  173 	 56739624.0 	 143.3	 141.5
  174 	 56212064.0 	 142.6	 140.7
  175 	 55691720.0 	 141.9	 140.0
  176 	 55178688.0 	 141.2	 139.3
  177 	 54672556.0 	 140.6	 138.5
  178 	 54173068.0 	 139.9	 137.8
  179 	 53679792.0 	 139.2	 137.1
  180 	 53193100.0 	 138.6	 136.4
  181 	 52712664.0 	 137.9	 135.7
  182 	 52238488.0 	 137.3	 135.0
  183 	 51770472.0 	 136.6	 134.3
  184 	 51308636.0 	 136.0	 133.7
  185 	 50852796.0 	 135.4	 133.0
  186 	 50402800.0 	 134.7	 132.3
  187 	 49958620.0 	 134.1	 131.7
  188 	 49520112.0 	 133.5	 131.0
  189 	 49086952.0 	 132.9	 130.3
  190 	 48655544.0 	 132.3	 129.7
  191 	 48227532.0 	 131.7	 129.1
  192 	 47803828.0 	 131.1	 128.4
  193 	 47387072.0 	 130.5	 127.8
  194 	 46974592.0 	 129.9	 127.2
  195 	 46566208.0 	 129.3	 126.5
  196 	 46162148.0 	 128.7	 125.9
  197 	 45762392.0 	 128.1	 125.3
  198 	 45366772.0 	 127.5	 124.7
  199 	 44975684.0 	 126.9	 124.1
  200 	 44589076.0 	 126.4	 123.5
  201 	 44207068.0 	 125.8	 122.9
  202 	 43829820.0 	 125.2	 122.3
  203 	 43457388.0 	 124.7	 121.7
  204 	 43089408.0 	 124.1	 121.1
  205 	 42725844.0 	 123.6	 120.6
  206 	 42367224.0 	 123.0	 120.0
  207 	 42013848.0 	 122.5	 119.5
  208 	 41664592.0 	 122.0	 118.9
  209 	 41319416.0 	 121.4	 118.4
  210 	 40978352.0 	 120.9	 117.9
  211 	 40641252.0 	 120.4	 117.3
  212 	 40308048.0 	 119.9	 116.8
  213 	 39978500.0 	 119.4	 116.3
  214 	 39652804.0 	 118.9	 115.8
  215 	 39331740.0 	 118.4	 115.3
  216 	 39014504.0 	 117.9	 114.8
  217 	 38701092.0 	 117.4	 114.3
  218 	 38391384.0 	 116.9	 113.8
  219 	 38085288.0 	 116.4	 113.3
  220 	 37782824.0 	 115.9	 112.8
  221 	 37484544.0 	 115.4	 112.4
  222 	 37189588.0 	 115.0	 111.9
  223 	 36898096.0 	 114.5	 111.4
  224 	 36610120.0 	 114.0	 110.9
  225 	 36325464.0 	 113.5	 110.5
  226 	 36044596.0 	 113.1	 110.0
  227 	 35767368.0 	 112.6	 109.6
  228 	 35493292.0 	 112.2	 109.1
  229 	 35222336.0 	 111.7	 108.7
  230 	 34954456.0 	 111.3	 108.2
  231 	 34689932.0 	 110.8	 107.8
  232 	 34428336.0 	 110.4	 107.3
  233 	 34169656.0 	 110.0	 106.9
  234 	 33913868.0 	 109.5	 106.5
  235 	 33661352.0 	 109.1	 106.1
  236 	 33411928.0 	 108.7	 105.7
  237 	 33165204.0 	 108.3	 105.2
  238 	 32921148.0 	 107.9	 104.8
  239 	 32679848.0 	 107.5	 104.4
  240 	 32441404.0 	 107.1	 104.0
  241 	 32205480.0 	 106.6	 103.6
  242 	 31972256.0 	 106.2	 103.2
  243 	 31741680.0 	 105.9	 102.8
  244 	 31513506.0 	 105.5	 102.5
  245 	 31287968.0 	 105.1	 102.1
  246 	 31064838.0 	 104.7	 101.7
  247 	 30844046.0 	 104.3	 101.3
  248 	 30625584.0 	 103.9	 101.0
  249 	 30409822.0 	 103.6	 100.6
  250 	 30196308.0 	 103.2	 100.2
  251 	 29984998.0 	 102.8	  99.9
  252 	 29775904.0 	 102.5	  99.5
  253 	 29569234.0 	 102.1	  99.1
  254 	 29364788.0 	 101.7	  98.8
  255 	 29162464.0 	 101.4	  98.4
  256 	 28962234.0 	 101.0	  98.1
  257 	 28764068.0 	 100.7	  97.7
  258 	 28567988.0 	 100.3	  97.4
  259 	 28374228.0 	 100.0	  97.0
  260 	 28182430.0 	  99.6	  96.7
  261 	 27992766.0 	  99.3	  96.4
  262 	 27805048.0 	  98.9	  96.0
  263 	 27619214.0 	  98.6	  95.7
  264 	 27435250.0 	  98.3	  95.4
  265 	 27253338.0 	  97.9	  95.0
  266 	 27073220.0 	  97.6	  94.7
  267 	 26894960.0 	  97.3	  94.4
  268 	 26718584.0 	  96.9	  94.1
  269 	 26544000.0 	  96.6	  93.7
  270 	 26371194.0 	  96.3	  93.4
  271 	 26200148.0 	  96.0	  93.1
  272 	 26030760.0 	  95.7	  92.8
  273 	 25863092.0 	  95.3	  92.5
  274 	 25697030.0 	  95.0	  92.2
  275 	 25532756.0 	  94.7	  91.9
  276 	 25370038.0 	  94.4	  91.6
  277 	 25208906.0 	  94.1	  91.3
  278 	 25049430.0 	  93.8	  91.0
  279 	 24891486.0 	  93.5	  90.7
  280 	 24735112.0 	  93.2	  90.4
  281 	 24580414.0 	  92.9	  90.1
  282 	 24427228.0 	  92.6	  89.8
  283 	 24275394.0 	  92.3	  89.5
  284 	 24124982.0 	  92.0	  89.2
  285 	 23976000.0 	  91.7	  88.9
  286 	 23828394.0 	  91.4	  88.6
  287 	 23682222.0 	  91.1	  88.3
  288 	 23537388.0 	  90.8	  88.0
  289 	 23393940.0 	  90.6	  87.7
  290 	 23251784.0 	  90.3	  87.5
  291 	 23110728.0 	  90.0	  87.2
  292 	 22970994.0 	  89.7	  86.9
  293 	 22832522.0 	  89.4	  86.6
  294 	 22695264.0 	  89.2	  86.4
  295 	 22559398.0 	  88.9	  86.1
  296 	 22424736.0 	  88.6	  85.8
  297 	 22291240.0 	  88.4	  85.5
  298 	 22158908.0 	  88.1	  85.3
  299 	 22027864.0 	  87.8	  85.0
  300 	 21897968.0 	  87.6	  84.8
  301 	 21769270.0 	  87.3	  84.5
  302 	 21641706.0 	  87.1	  84.2
  303 	 21515370.0 	  86.8	  84.0
  304 	 21390140.0 	  86.5	  83.7
  305 	 21265994.0 	  86.3	  83.5
  306 	 21142996.0 	  86.0	  83.2
  307 	 21021058.0 	  85.8	  82.9
  308 	 20900248.0 	  85.5	  82.7
  309 	 20780528.0 	  85.3	  82.4
  310 	 20661850.0 	  85.0	  82.2
  311 	 20544320.0 	  84.8	  81.9
  312 	 20427740.0 	  84.5	  81.7
  313 	 20312114.0 	  84.3	  81.5
  314 	 20197646.0 	  84.0	  81.2
  315 	 20084124.0 	  83.8	  81.0
  316 	 19971528.0 	  83.5	  80.7
  317 	 19859900.0 	  83.3	  80.5
  318 	 19749240.0 	  83.1	  80.3
  319 	 19639660.0 	  82.8	  80.0
  320 	 19530952.0 	  82.6	  79.8
  321 	 19423228.0 	  82.4	  79.6
  322 	 19316452.0 	  82.1	  79.3
  323 	 19210538.0 	  81.9	  79.1
  324 	 19105496.0 	  81.7	  78.9
  325 	 19001380.0 	  81.4	  78.6
  326 	 18898158.0 	  81.2	  78.4
  327 	 18795798.0 	  81.0	  78.2
  328 	 18694354.0 	  80.8	  78.0
  329 	 18593738.0 	  80.5	  77.7
  330 	 18493896.0 	  80.3	  77.5
  331 	 18394962.0 	  80.1	  77.3
  332 	 18296836.0 	  79.9	  77.1
  333 	 18199640.0 	  79.7	  76.9
  334 	 18103300.0 	  79.4	  76.6
  335 	 18007748.0 	  79.2	  76.4
  336 	 17913000.0 	  79.0	  76.2
  337 	 17819084.0 	  78.8	  76.0
  338 	 17725918.0 	  78.6	  75.8
  339 	 17633604.0 	  78.4	  75.6
  340 	 17541994.0 	  78.2	  75.4
  341 	 17451084.0 	  78.0	  75.2
  342 	 17360882.0 	  77.8	  75.0
  343 	 17271510.0 	  77.6	  74.8
  344 	 17182788.0 	  77.4	  74.6
  345 	 17094728.0 	  77.2	  74.4
  346 	 17007350.0 	  77.0	  74.2
  347 	 16920644.0 	  76.8	  74.0
  348 	 16834612.0 	  76.6	  73.8
  349 	 16749387.0 	  76.4	  73.6
  350 	 16664825.0 	  76.2	  73.4
  351 	 16580879.0 	  76.0	  73.2
  352 	 16497546.0 	  75.8	  73.0
  353 	 16414834.0 	  75.6	  72.8
  354 	 16332896.0 	  75.4	  72.6
  355 	 16251582.0 	  75.2	  72.4
  356 	 16170938.0 	  75.0	  72.2
  357 	 16090876.0 	  74.8	  72.0
  358 	 16011460.0 	  74.6	  71.9
  359 	 15932668.0 	  74.5	  71.7
  360 	 15854439.0 	  74.3	  71.5
  361 	 15776833.0 	  74.1	  71.3
  362 	 15699846.0 	  73.9	  71.1
  363 	 15623429.0 	  73.7	  70.9
  364 	 15547578.0 	  73.5	  70.7
  365 	 15472326.0 	  73.4	  70.6
  366 	 15397555.0 	  73.2	  70.4
  367 	 15323317.0 	  73.0	  70.2
  368 	 15249696.0 	  72.8	  70.0
  369 	 15176612.0 	  72.7	  69.9
  370 	 15104051.0 	  72.5	  69.7
  371 	 15032010.0 	  72.3	  69.5
  372 	 14960558.0 	  72.1	  69.3
  373 	 14889769.0 	  72.0	  69.2
  374 	 14819450.0 	  71.8	  69.0
  375 	 14749690.0 	  71.6	  68.8
  376 	 14680460.0 	  71.4	  68.6
  377 	 14611718.0 	  71.3	  68.5
  378 	 14543459.0 	  71.1	  68.3
  379 	 14475750.0 	  70.9	  68.1
  380 	 14408530.0 	  70.8	  68.0
  381 	 14341755.0 	  70.6	  67.8
  382 	 14275468.0 	  70.4	  67.7
  383 	 14209773.0 	  70.3	  67.5
  384 	 14144544.0 	  70.1	  67.3
  385 	 14079790.0 	  70.0	  67.2
  386 	 14015578.0 	  69.8	  67.0
  387 	 13951836.0 	  69.6	  66.9
  388 	 13888520.0 	  69.5	  66.7
  389 	 13825706.0 	  69.3	  66.6
  390 	 13763328.0 	  69.2	  66.4
  391 	 13701386.0 	  69.0	  66.3
  392 	 13639895.0 	  68.8	  66.1
  393 	 13578853.0 	  68.7	  65.9
  394 	 13518225.0 	  68.5	  65.8
  395 	 13458052.0 	  68.4	  65.7
  396 	 13398357.0 	  68.2	  65.5
  397 	 13339070.0 	  68.1	  65.4
  398 	 13280198.0 	  67.9	  65.2
  399 	 13221765.0 	  67.8	  65.1
  400 	 13163716.0 	  67.6	  64.9
  401 	 13106081.0 	  67.5	  64.8
  402 	 13048855.0 	  67.3	  64.6
  403 	 12992004.0 	  67.2	  64.5
  404 	 12935586.0 	  67.0	  64.3
  405 	 12879522.0 	  66.9	  64.2
  406 	 12823811.0 	  66.7	  64.1
  407 	 12768527.0 	  66.6	  63.9
  408 	 12713606.0 	  66.4	  63.8
  409 	 12659040.0 	  66.3	  63.6
  410 	 12604831.0 	  66.1	  63.5
  411 	 12551041.0 	  66.0	  63.3
  412 	 12497578.0 	  65.9	  63.2
  413 	 12444429.0 	  65.7	  63.1
  414 	 12391699.0 	  65.6	  62.9
  415 	 12339291.0 	  65.4	  62.8
  416 	 12287210.0 	  65.3	  62.7
  417 	 12235464.0 	  65.2	  62.5
  418 	 12184046.0 	  65.0	  62.4
  419 	 12133024.0 	  64.9	  62.3
  420 	 12082314.0 	  64.7	  62.1
  421 	 12031949.0 	  64.6	  62.0
  422 	 11981925.0 	  64.5	  61.9
  423 	 11932210.0 	  64.3	  61.8
  424 	 11882800.0 	  64.2	  61.6
  425 	 11833719.0 	  64.1	  61.5
  426 	 11784918.0 	  64.0	  61.4
  427 	 11736387.0 	  63.8	  61.2
  428 	 11688189.0 	  63.7	  61.1
  429 	 11640325.0 	  63.6	  61.0
  430 	 11592760.0 	  63.4	  60.9
  431 	 11545486.0 	  63.3	  60.7
  432 	 11498546.0 	  63.2	  60.6
  433 	 11451904.0 	  63.1	  60.5
  434 	 11405560.0 	  62.9	  60.3
  435 	 11359526.0 	  62.8	  60.2
  436 	 11313749.0 	  62.7	  60.1
  437 	 11268264.0 	  62.5	  60.0
  438 	 11223066.0 	  62.4	  59.9
  439 	 11178124.0 	  62.3	  59.8
  440 	 11133445.0 	  62.2	  59.6
  441 	 11089011.0 	  62.0	  59.5
  442 	 11044859.0 	  61.9	  59.4
  443 	 11000982.0 	  61.8	  59.3
  444 	 10957400.0 	  61.7	  59.2
  445 	 10914038.0 	  61.5	  59.1
  446 	 10870880.0 	  61.4	  58.9
  447 	 10827880.0 	  61.3	  58.8
  448 	 10785096.0 	  61.2	  58.7
  449 	 10742580.0 	  61.1	  58.6
  450 	 10700270.0 	  60.9	  58.5
  451 	 10656894.0 	  60.8	  58.4
  452 	 10613384.0 	  60.7	  58.2
  453 	 10569973.0 	  60.6	  58.1
  454 	 10526510.0 	  60.4	  58.0
  455 	 10483055.0 	  60.3	  57.9
  456 	 10439714.0 	  60.2	  57.8
  457 	 10396602.0 	  60.0	  57.7
  458 	 10353723.0 	  59.9	  57.6
  459 	 10311060.0 	  59.8	  57.5
  460 	 10268613.0 	  59.7	  57.4
  461 	 10226444.0 	  59.6	  57.3
  462 	 10184551.0 	  59.4	  57.2
  463 	 10142874.0 	  59.3	  57.0
  464 	 10101500.0 	  59.2	  56.9
  465 	 10060398.0 	  59.1	  56.8
  466 	 10019592.0 	  59.0	  56.7
  467 	 9979089.0  	  58.8	  56.6
  468 	 9938875.0  	  58.7	  56.5
  469 	 9898906.0  	  58.6	  56.4
  470 	 9859134.0  	  58.5	  56.3
  471 	 9819605.0  	  58.4	  56.2
  472 	 9780238.0  	  58.3	  56.1
  473 	 9741076.0  	  58.2	  56.0
  474 	 9702336.0  	  58.0	  55.9
  475 	 9663776.0  	  57.9	  55.8
  476 	 9625370.0  	  57.8	  55.7
  477 	 9587357.0  	  57.7	  55.6
  478 	 9549548.0  	  57.6	  55.5
  479 	 9512030.0  	  57.5	  55.4
  480 	 9474722.0  	  57.4	  55.3
  481 	 9437650.0  	  57.3	  55.2
  482 	 9400769.0  	  57.2	  55.1
  483 	 9364018.0  	  57.1	  55.0
  484 	 9327468.0  	  57.0	  54.9
  485 	 9291240.0  	  56.8	  54.8
  486 	 9255230.0  	  56.7	  54.7
  487 	 9219406.0  	  56.6	  54.6
  488 	 9183780.0  	  56.5	  54.5
  489 	 9148350.0  	  56.4	  54.4
  490 	 9113101.0  	  56.3	  54.4
  491 	 9078036.0  	  56.2	  54.3
  492 	 9043175.0  	  56.1	  54.2
  493 	 9008585.0  	  56.0	  54.1
  494 	 8974194.0  	  55.9	  54.0
  495 	 8939982.0  	  55.8	  53.9
  496 	 8905964.0  	  55.7	  53.8
  497 	 8872122.0  	  55.6	  53.7
  498 	 8838484.0  	  55.5	  53.6
  499 	 8805110.0  	  55.4	  53.5
