Epoch	 Loss	 AccuracyTrain	 AccuracyVal
  275 	 678668.6   	 177.1	 1059.1
  276 	 670858.2   	 176.1	 1057.8
  277 	 662736.9   	 175.0	 1056.6
  278 	 655712.6   	 174.3	 1055.3
  279 	 649091.1   	 174.3	 1054.0
  280 	 642574.4   	 173.7	 1052.7
  281 	 636212.4   	 173.6	 1051.5
  282 	 629962.8   	 173.3	 1050.3
  283 	 623786.9   	 173.0	 1049.2
  284 	 617675.4   	 172.5	 1048.2
  285 	 611593.2   	 172.0	 1047.3
  286 	 605497.4   	 171.3	 1046.5
  287 	 599394.7   	 170.5	 1045.8
  288 	 593288.2   	 169.7	 1045.2
  289 	 587183.4   	 168.7	 1044.6
  290 	 581092.6   	 167.7	 1044.1
  291 	 575031.3   	 166.6	 1043.7
  292 	 569012.4   	 165.5	 1043.3
  293 	 563049.2   	 164.3	 1042.9
  294 	 557152.2   	 163.1	 1042.5
  295 	 551330.1   	 161.9	 1042.2
  296 	 545586.0   	 160.7	 1041.9
  297 	 539920.0   	 159.6	 1041.5
  298 	 534331.3   	 158.4	 1041.2
  299 	 528814.8   	 157.5	 1040.8
  300 	 523365.0   	 156.6	 1040.4
  301 	 517974.0   	 155.6	 1039.9
  302 	 512628.3   	 154.6	 1039.4
  303 	 507336.3   	 153.6	 1038.9
  304 	 502092.4   	 152.7	 1038.2
  305 	 496893.8   	 151.8	 1037.6
  306 	 491738.2   	 150.9	 1036.9
  307 	 486625.3   	 150.1	 1036.2
  308 	 481554.0   	 149.3	 1035.5
  309 	 476523.9   	 148.6	 1034.7
  310 	 471535.8   	 147.8	 1033.9
  311 	 466590.7   	 147.1	 1033.1
  312 	 461690.1   	 146.4	 1032.3
  313 	 456834.3   	 145.7	 1031.5
  314 	 452042.7   	 145.0	 1030.7
  315 	 447300.4   	 144.3	 1029.9
  316 	 442604.3   	 143.7	 1029.1
  317 	 437953.4   	 143.0	 1028.3
  318 	 433348.1   	 142.4	 1027.5
  319 	 428780.8   	 141.7	 1026.8
  320 	 424256.3   	 141.0	 1026.0
  321 	 419774.6   	 140.3	 1025.3
  322 	 415333.7   	 139.7	 1024.5
  323 	 410934.3   	 139.0	 1023.8
  324 	 406575.5   	 138.2	 1023.1
  325 	 402255.8   	 137.5	 1022.4
  326 	 397975.0   	 136.8	 1021.7
  327 	 393733.6   	 136.1	 1021.0
  328 	 389529.8   	 135.3	 1020.3
  329 	 385364.3   	 134.6	 1019.7
  330 	 381236.4   	 133.8	 1019.0
  331 	 377146.4   	 133.1	 1018.4
  332 	 373088.3   	 132.3	 1017.8
  333 	 368936.4   	 131.5	 1017.1
  334 	 364721.7   	 130.6	 1016.5
  335 	 360493.8   	 129.7	 1015.9
  336 	 356265.1   	 128.8	 1015.3
  337 	 352043.0   	 127.9	 1014.6
  338 	 347768.4   	 127.0	 1014.0
  339 	 343471.2   	 126.1	 1013.3
  340 	 339184.2   	 125.1	 1012.6
  341 	 334912.6   	 124.2	 1011.8
  342 	 330666.3   	 123.3	 1011.0
  343 	 326465.0   	 122.4	 1010.2
  344 	 322289.7   	 121.6	 1009.3
  345 	 318145.9   	 120.7	 1008.3
  346 	 314038.1   	 119.9	 1007.3
  347 	 309963.7   	 119.1	 1006.6
  348 	 305922.0   	 118.3	 1005.8
  349 	 301905.3   	 117.5	 1005.1
  350 	 297923.9   	 116.6	 1004.2
  351 	 293979.3   	 115.7	 1003.4
  352 	 290233.5   	 115.2	 1002.5
  353 	 286615.0   	 114.7	 1001.5
  354 	 283059.8   	 114.3	 1000.5
  355 	 279563.9   	 113.8	 999.4
  356 	 276121.9   	 113.4	 998.3
  357 	 272728.2   	 112.9	 997.2
  358 	 269377.2   	 112.3	 996.1
  359 	 266067.7   	 111.7	 995.0
  360 	 262795.6   	 111.1	 993.8
  361 	 259558.8   	 110.5	 992.7
  362 	 256354.2   	 109.9	 991.5
  363 	 253181.6   	 109.2	 990.4
  364 	 250039.8   	 108.6	 989.3
  365 	 246928.1   	 107.9	 988.2
  366 	 243847.8   	 107.3	 987.1
  367 	 240801.0   	 106.7	 986.0
  368 	 237787.9   	 106.0	 984.9
  369 	 234808.1   	 105.4	 983.9
  370 	 231861.5   	 104.7	 982.9
  371 	 228949.3   	 104.1	 981.9
  372 	 226071.7   	 103.4	 980.9
  373 	 223228.7   	 102.7	 979.9
  374 	 220420.3   	 102.0	 978.9
  375 	 217645.2   	 101.4	 978.0
  376 	 214899.0   	 100.7	 977.1
  377 	 212183.2   	 100.0	 976.1
  378 	 209512.8   	  99.4	 975.2
  379 	 206877.0   	  98.7	 974.3
  380 	 204269.0   	  98.1	 973.5
  381 	 201688.6   	  97.4	 972.6
  382 	 199134.5   	  96.8	 971.8
  383 	 196607.1   	  96.2	 970.9
  384 	 194106.2   	  95.5	 970.1
  385 	 191631.5   	  94.9	 969.3
  386 	 189182.0   	  94.3	 968.5
  387 	 186758.0   	  93.7	 967.7
  388 	 184359.2   	  93.1	 966.9
  389 	 181984.4   	  92.4	 966.1
  390 	 179634.9   	  91.8	 965.3
  391 	 177309.8   	  91.2	 964.6
  392 	 175009.0   	  90.6	 963.8
  393 	 172735.5   	  90.0	 963.1
  394 	 170487.9   	  89.4	 962.3
  395 	 168265.5   	  88.8	 961.6
  396 	 166074.3   	  88.2	 960.9
  397 	 163905.8   	  87.7	 960.2
  398 	 161759.3   	  87.1	 959.5
  399 	 159635.4   	  86.6	 958.8
  400 	 157533.4   	  86.0	 958.1
  401 	 155453.8   	  85.5	 957.4
  402 	 153396.4   	  84.9	 956.7
  403 	 151362.5   	  84.4	 956.0
  404 	 149355.4   	  83.8	 955.3
  405 	 147368.6   	  83.3	 954.7
  406 	 145401.8   	  82.7	 954.0
  407 	 143456.0   	  82.1	 953.3
  408 	 141531.3   	  81.5	 952.7
  409 	 139627.7   	  80.9	 952.1
  410 	 137745.6   	  80.3	 951.4
  411 	 135886.7   	  79.8	 950.8
  412 	 134047.6   	  79.2	 950.2
  413 	 132228.4   	  78.6	 949.5
  414 	 130431.3   	  78.1	 948.9
  415 	 128654.6   	  77.6	 948.3
  416 	 126897.8   	  77.0	 947.7
  417 	 125160.7   	  76.5	 947.1
  418 	 123442.7   	  76.0	 946.5
  419 	 121746.6   	  75.5	 945.9
  420 	 120069.9   	  75.0	 945.3
  421 	 118411.6   	  74.5	 944.7
  422 	 116772.8   	  73.9	 944.1
  423 	 115153.8   	  73.4	 943.5
  424 	 113554.6   	  72.9	 942.9
  425 	 111974.3   	  72.4	 942.3
  426 	 110411.7   	  71.9	 941.7
  427 	 108866.9   	  71.4	 941.1
  428 	 107342.3   	  70.9	 940.5
  429 	 105835.8   	  70.4	 939.9
  430 	 104346.3   	  69.9	 939.3
  431 	 102874.2   	  69.4	 938.7
  432 	 101420.1   	  68.9	 938.1
  433 	 99984.1    	  68.4	 937.6
  434 	 98565.0    	  67.9	 937.0
  435 	 97162.8    	  67.4	 936.4
  436 	 95777.3    	  66.9	 935.8
  437 	 94409.5    	  66.4	 935.2
  438 	 93058.0    	  66.0	 934.7
  439 	 91723.6    	  65.5	 934.1
  440 	 90405.5    	  65.0	 933.5
  441 	 89103.2    	  64.5	 932.9
  442 	 87816.5    	  64.1	 932.4
  443 	 86545.6    	  63.6	 931.8
  444 	 85291.0    	  63.1	 931.3
  445 	 84051.6    	  62.7	 930.7
  446 	 82828.3    	  62.2	 930.1
  447 	 81620.0    	  61.7	 929.6
  448 	 80426.4    	  61.3	 929.0
  449 	 79248.7    	  60.8	 928.4
  450 	 78084.2    	  60.4	 927.9
  451 	 76933.6    	  59.9	 927.3
  452 	 75796.9    	  59.5	 926.8
  453 	 74675.4    	  59.0	 926.2
  454 	 73568.4    	  58.6	 925.7
  455 	 72475.1    	  58.1	 925.1
  456 	 71395.4    	  57.7	 924.6
  457 	 70329.9    	  57.2	 924.0
  458 	 69278.7    	  56.8	 923.5
  459 	 68240.9    	  56.4	 922.9
  460 	 67216.1    	  55.9	 922.4
  461 	 66205.9    	  55.5	 921.9
  462 	 65208.5    	  55.1	 921.3
  463 	 64224.2    	  54.6	 920.8
  464 	 63252.5    	  54.2	 920.3
  465 	 62294.2    	  53.8	 919.7
  466 	 61349.0    	  53.4	 919.2
  467 	 60416.2    	  52.9	 918.7
  468 	 59495.8    	  52.5	 918.1
  469 	 58588.4    	  52.1	 917.6
  470 	 57693.3    	  51.7	 917.1
  471 	 56810.0    	  51.3	 916.6
  472 	 55938.6    	  50.9	 916.1
  473 	 55079.3    	  50.5	 915.5
  474 	 54232.2    	  50.1	 915.0
  475 	 53396.6    	  49.7	 914.5
  476 	 52572.3    	  49.3	 914.0
  477 	 51760.0    	  48.9	 913.5
  478 	 50959.0    	  48.5	 913.0
  479 	 50169.1    	  48.1	 912.5
  480 	 49390.0    	  47.7	 912.0
  481 	 48621.8    	  47.3	 911.5
  482 	 47864.9    	  46.9	 911.0
  483 	 47118.5    	  46.5	 910.5
  484 	 46382.6    	  46.1	 910.1
  485 	 45657.2    	  45.7	 909.6
  486 	 44941.8    	  45.4	 909.1
  487 	 44237.1    	  45.0	 908.6
  488 	 43542.6    	  44.6	 908.1
  489 	 42857.8    	  44.2	 907.7
  490 	 42183.2    	  43.9	 907.2
  491 	 41518.2    	  43.5	 906.7
  492 	 40862.6    	  43.1	 906.3
  493 	 40216.9    	  42.8	 905.8
  494 	 39580.7    	  42.4	 905.3
  495 	 38953.5    	  42.0	 904.9
  496 	 38335.4    	  41.7	 904.4
  497 	 37727.0    	  41.3	 904.0
  498 	 37127.2    	  41.0	 903.5
  499 	 36536.3    	  40.6	 903.1
