Epoch	 Loss	 AccuracyTrain	 AccuracyVal
  218 	 13325.8    	   2.6	   2.7
  219 	 13323.9    	   2.6	   2.7
  220 	 13322.0    	   2.6	   2.7
  221 	 13320.1    	   2.6	   2.7
  222 	 13318.2    	   2.6	   2.7
  223 	 13316.3    	   2.6	   2.7
  224 	 13314.4    	   2.6	   2.7
  225 	 13312.6    	   2.6	   2.7
  226 	 13310.8    	   2.6	   2.7
  227 	 13308.9    	   2.6	   2.7
  228 	 13307.2    	   2.6	   2.7
  229 	 13305.4    	   2.6	   2.7
  230 	 13303.6    	   2.6	   2.7
  231 	 13301.8    	   2.6	   2.7
  232 	 13300.0    	   2.6	   2.7
  233 	 13298.3    	   2.6	   2.7
  234 	 13296.5    	   2.6	   2.7
  235 	 13294.7    	   2.6	   2.7
  236 	 13293.0    	   2.6	   2.7
  237 	 13291.2    	   2.6	   2.7
  238 	 13289.5    	   2.6	   2.7
  239 	 13287.8    	   2.6	   2.7
  240 	 13286.0    	   2.6	   2.7
  241 	 13284.3    	   2.6	   2.7
  242 	 13282.6    	   2.6	   2.7
  243 	 13280.8    	   2.6	   2.7
  244 	 13279.1    	   2.6	   2.7
  245 	 13277.4    	   2.6	   2.7
  246 	 13275.7    	   2.6	   2.7
  247 	 13274.0    	   2.6	   2.7
  248 	 13272.3    	   2.6	   2.7
  249 	 13270.6    	   2.6	   2.7
  250 	 13268.9    	   2.6	   2.7
  251 	 13267.2    	   2.6	   2.7
  252 	 13265.6    	   2.6	   2.7
  253 	 13263.9    	   2.6	   2.7
  254 	 13262.3    	   2.6	   2.7
  255 	 13260.7    	   2.6	   2.7
  256 	 13259.0    	   2.6	   2.7
  257 	 13257.4    	   2.6	   2.7
  258 	 13255.8    	   2.6	   2.7
  259 	 13254.2    	   2.6	   2.7
  260 	 13252.6    	   2.6	   2.7
  261 	 13250.9    	   2.6	   2.7
  262 	 13249.3    	   2.6	   2.7
  263 	 13247.7    	   2.6	   2.7
  264 	 13246.1    	   2.6	   2.7
  265 	 13244.5    	   2.6	   2.7
  266 	 13242.9    	   2.6	   2.7
  267 	 13241.4    	   2.6	   2.7
  268 	 13239.8    	   2.6	   2.7
  269 	 13238.2    	   2.6	   2.7
  270 	 13236.7    	   2.6	   2.7
  271 	 13235.1    	   2.6	   2.7
  272 	 13233.5    	   2.6	   2.7
  273 	 13232.0    	   2.6	   2.7
  274 	 13230.4    	   2.6	   2.7
  275 	 13228.9    	   2.6	   2.7
  276 	 13227.3    	   2.6	   2.7
  277 	 13225.8    	   2.6	   2.7
  278 	 13224.2    	   2.6	   2.7
  279 	 13222.7    	   2.6	   2.7
  280 	 13221.2    	   2.6	   2.7
  281 	 13219.6    	   2.6	   2.7
  282 	 13218.1    	   2.6	   2.7
  283 	 13216.5    	   2.6	   2.7
  284 	 13215.0    	   2.6	   2.7
  285 	 13213.4    	   2.6	   2.7
  286 	 13211.8    	   2.6	   2.7
  287 	 13210.3    	   2.6	   2.7
  288 	 13208.7    	   2.6	   2.7
  289 	 13207.2    	   2.6	   2.7
  290 	 13205.7    	   2.6	   2.7
  291 	 13204.1    	   2.6	   2.7
  292 	 13202.6    	   2.6	   2.7
  293 	 13201.1    	   2.6	   2.7
  294 	 13199.6    	   2.6	   2.7
  295 	 13198.1    	   2.6	   2.7
  296 	 13196.6    	   2.6	   2.7
  297 	 13195.1    	   2.6	   2.7
  298 	 13193.6    	   2.6	   2.7
  299 	 13192.1    	   2.6	   2.7
  300 	 13190.6    	   2.6	   2.7
  301 	 13189.1    	   2.6	   2.7
  302 	 13187.6    	   2.6	   2.7
  303 	 13186.1    	   2.6	   2.7
  304 	 13184.7    	   2.6	   2.7
  305 	 13183.2    	   2.6	   2.7
  306 	 13181.7    	   2.6	   2.7
  307 	 13180.3    	   2.6	   2.7
  308 	 13178.8    	   2.6	   2.7
  309 	 13177.3    	   2.6	   2.7
  310 	 13175.9    	   2.6	   2.7
  311 	 13174.4    	   2.6	   2.7
  312 	 13173.0    	   2.6	   2.7
  313 	 13171.5    	   2.6	   2.7
  314 	 13170.1    	   2.6	   2.7
  315 	 13168.6    	   2.6	   2.7
  316 	 13167.2    	   2.6	   2.7
  317 	 13165.7    	   2.6	   2.7
  318 	 13164.3    	   2.6	   2.7
  319 	 13162.9    	   2.6	   2.7
  320 	 13161.4    	   2.6	   2.7
  321 	 13160.0    	   2.6	   2.7
  322 	 13158.6    	   2.6	   2.7
  323 	 13157.2    	   2.6	   2.7
  324 	 13155.8    	   2.6	   2.7
  325 	 13154.3    	   2.6	   2.7
  326 	 13152.9    	   2.6	   2.7
  327 	 13151.5    	   2.6	   2.7
  328 	 13150.1    	   2.6	   2.7
  329 	 13148.7    	   2.6	   2.7
  330 	 13147.3    	   2.6	   2.7
  331 	 13145.9    	   2.6	   2.7
  332 	 13144.5    	   2.6	   2.7
  333 	 13143.2    	   2.6	   2.7
  334 	 13141.8    	   2.6	   2.7
  335 	 13140.4    	   2.6	   2.7
  336 	 13139.0    	   2.6	   2.7
  337 	 13137.6    	   2.6	   2.7
  338 	 13136.2    	   2.6	   2.7
  339 	 13134.9    	   2.6	   2.7
  340 	 13133.5    	   2.6	   2.7
  341 	 13132.1    	   2.6	   2.7
  342 	 13130.7    	   2.6	   2.7
  343 	 13129.2    	   2.6	   2.7
  344 	 13127.5    	   2.6	   2.7
  345 	 13126.0    	   2.6	   2.7
  346 	 13124.4    	   2.6	   2.7
  347 	 13122.8    	   2.6	   2.7
  348 	 13121.2    	   2.6	   2.7
  349 	 13119.6    	   2.6	   2.7
  350 	 13117.9    	   2.6	   2.7
  351 	 13116.3    	   2.6	   2.7
  352 	 13114.6    	   2.6	   2.7
  353 	 13112.9    	   2.6	   2.7
  354 	 13111.3    	   2.6	   2.7
  355 	 13109.7    	   2.6	   2.7
  356 	 13108.1    	   2.6	   2.7
  357 	 13106.4    	   2.6	   2.7
  358 	 13104.7    	   2.6	   2.7
  359 	 13103.1    	   2.6	   2.7
  360 	 13101.5    	   2.6	   2.7
  361 	 13099.9    	   2.6	   2.7
  362 	 13098.3    	   2.6	   2.7
  363 	 13096.6    	   2.6	   2.7
  364 	 13095.0    	   2.6	   2.7
  365 	 13093.4    	   2.6	   2.7
  366 	 13091.8    	   2.6	   2.7
  367 	 13090.2    	   2.6	   2.7
  368 	 13088.6    	   2.6	   2.7
  369 	 13087.0    	   2.6	   2.7
  370 	 13085.4    	   2.6	   2.7
  371 	 13083.8    	   2.6	   2.7
  372 	 13082.2    	   2.6	   2.7
  373 	 13080.6    	   2.6	   2.7
  374 	 13079.1    	   2.6	   2.7
  375 	 13077.4    	   2.6	   2.6
  376 	 13075.8    	   2.6	   2.6
  377 	 13074.1    	   2.6	   2.6
  378 	 13072.5    	   2.6	   2.6
  379 	 13070.9    	   2.6	   2.6
  380 	 13069.2    	   2.6	   2.6
  381 	 13067.6    	   2.6	   2.6
  382 	 13066.0    	   2.6	   2.6
  383 	 13064.4    	   2.6	   2.6
  384 	 13062.8    	   2.6	   2.6
  385 	 13061.2    	   2.6	   2.6
  386 	 13059.7    	   2.6	   2.6
  387 	 13058.1    	   2.6	   2.6
  388 	 13056.5    	   2.6	   2.6
  389 	 13055.0    	   2.6	   2.6
  390 	 13053.5    	   2.6	   2.6
  391 	 13051.9    	   2.6	   2.6
  392 	 13050.4    	   2.6	   2.6
  393 	 13048.9    	   2.6	   2.6
  394 	 13047.4    	   2.6	   2.6
  395 	 13045.8    	   2.6	   2.6
  396 	 13043.7    	   2.6	   2.6
  397 	 13041.4    	   2.6	   2.6
  398 	 13039.3    	   2.6	   2.6
  399 	 13037.2    	   2.6	   2.6
  400 	 13035.0    	   2.6	   2.6
  401 	 13032.8    	   2.6	   2.6
  402 	 13030.6    	   2.6	   2.6
  403 	 13028.5    	   2.6	   2.6
  404 	 13026.3    	   2.6	   2.6
  405 	 13024.1    	   2.6	   2.6
  406 	 13021.9    	   2.6	   2.6
  407 	 13019.7    	   2.6	   2.6
  408 	 13017.5    	   2.6	   2.6
  409 	 13015.2    	   2.6	   2.6
  410 	 13013.0    	   2.6	   2.6
  411 	 13010.8    	   2.6	   2.6
  412 	 13008.6    	   2.6	   2.6
  413 	 13006.5    	   2.6	   2.6
  414 	 13004.4    	   2.6	   2.6
  415 	 13002.3    	   2.6	   2.6
  416 	 13000.1    	   2.6	   2.6
  417 	 12998.0    	   2.6	   2.6
  418 	 12995.9    	   2.6	   2.6
  419 	 12993.9    	   2.6	   2.6
  420 	 12991.8    	   2.6	   2.6
  421 	 12989.8    	   2.6	   2.6
  422 	 12987.8    	   2.6	   2.6
  423 	 12985.8    	   2.6	   2.6
  424 	 12983.8    	   2.6	   2.6
  425 	 12981.9    	   2.6	   2.6
  426 	 12980.0    	   2.6	   2.6
  427 	 12977.8    	   2.6	   2.6
  428 	 12975.7    	   2.6	   2.6
  429 	 12973.6    	   2.6	   2.6
  430 	 12971.5    	   2.6	   2.6
  431 	 12969.4    	   2.6	   2.6
  432 	 12967.3    	   2.6	   2.6
  433 	 12965.2    	   2.6	   2.6
  434 	 12963.2    	   2.6	   2.6
  435 	 12961.2    	   2.6	   2.6
  436 	 12959.2    	   2.6	   2.6
  437 	 12957.3    	   2.6	   2.6
  438 	 12955.4    	   2.6	   2.6
  439 	 12953.4    	   2.6	   2.6
  440 	 12951.5    	   2.6	   2.6
  441 	 12949.7    	   2.6	   2.6
  442 	 12947.8    	   2.6	   2.6
  443 	 12946.0    	   2.6	   2.6
  444 	 12944.1    	   2.6	   2.6
  445 	 12942.3    	   2.6	   2.6
  446 	 12940.5    	   2.6	   2.6
  447 	 12938.7    	   2.6	   2.6
  448 	 12936.9    	   2.6	   2.6
  449 	 12935.1    	   2.6	   2.6
  450 	 12933.3    	   2.6	   2.6
  451 	 12931.5    	   2.6	   2.6
  452 	 12929.8    	   2.6	   2.6
  453 	 12928.0    	   2.6	   2.6
  454 	 12926.3    	   2.6	   2.6
  455 	 12924.5    	   2.6	   2.6
  456 	 12922.8    	   2.6	   2.6
  457 	 12921.1    	   2.6	   2.6
  458 	 12919.4    	   2.6	   2.6
  459 	 12917.7    	   2.6	   2.6
  460 	 12916.0    	   2.6	   2.6
  461 	 12914.3    	   2.6	   2.6
  462 	 12912.5    	   2.6	   2.6
  463 	 12910.8    	   2.6	   2.6
  464 	 12909.0    	   2.6	   2.6
  465 	 12907.0    	   2.6	   2.6
  466 	 12904.9    	   2.6	   2.6
  467 	 12902.8    	   2.6	   2.6
  468 	 12900.8    	   2.6	   2.6
  469 	 12898.7    	   2.6	   2.6
  470 	 12896.7    	   2.6	   2.6
  471 	 12894.6    	   2.6	   2.6
  472 	 12892.5    	   2.6	   2.6
  473 	 12890.5    	   2.6	   2.6
  474 	 12888.4    	   2.6	   2.6
  475 	 12886.3    	   2.6	   2.6
  476 	 12884.3    	   2.6	   2.6
  477 	 12882.4    	   2.6	   2.6
  478 	 12880.3    	   2.6	   2.6
  479 	 12878.3    	   2.6	   2.6
  480 	 12876.2    	   2.6	   2.6
  481 	 12874.2    	   2.6	   2.6
  482 	 12872.2    	   2.6	   2.6
  483 	 12870.3    	   2.6	   2.6
  484 	 12868.4    	   2.6	   2.6
  485 	 12866.4    	   2.6	   2.6
  486 	 12864.5    	   2.6	   2.6
  487 	 12862.5    	   2.6	   2.6
  488 	 12860.3    	   2.6	   2.6
  489 	 12858.1    	   2.6	   2.6
  490 	 12855.8    	   2.6	   2.6
  491 	 12853.6    	   2.6	   2.6
  492 	 12851.4    	   2.6	   2.6
  493 	 12849.2    	   2.6	   2.6
  494 	 12847.0    	   2.6	   2.6
  495 	 12844.9    	   2.6	   2.6
  496 	 12842.8    	   2.6	   2.6
  497 	 12840.7    	   2.6	   2.6
  498 	 12838.7    	   2.6	   2.6
  499 	 12836.6    	   2.6	   2.6
